smiles,pKi_numeric
C[C@@]1(C(=O)O)CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.9
C[C@]1(C(=O)O)CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.9
CCc1cc2c(ccc3cnn(C[C@H](C)N)c32)o1,7.89
CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,7.89
COc1cc(Br)c2c3c1C[C@H](N)C[C@@H]3CO2,7.89
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,7.89
COc1ccc(CNCCc2cc(OC)c(Br)cc2OC)cc1,7.89
COc1ccc2[nH]cc(CCNCCCCc3ccccc3)c2c1,7.89
CNCCCC1c2ccccc2Cc2ccccc21,7.89
CN(C)C[C@@H]1C[C@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,7.89
Fc1ccc(Cc2nc3c(c(-c4ccc(F)cc4)n2)CNCC3)cc1,7.89
Fc1ccc(-c2nc(C3CCCC3)nc3c2CCNCC3)cc1,7.89
COc1cc(OC2CCC(C)(C)CC2)c(F)cc1CNC(=O)[C@@H]1CCCN1,7.89
O=C1NCc2cc(F)c(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc21,7.89
COc1ccc(-n2c(-c3ccccc3)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2C)cc1,7.89
COc1ccccc1-n1c(C)nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c1C,7.89
Cc1ccc2c(c1Cl)C(=O)N[C@H]1CNC[C@H]21,7.89
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1,7.89
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1cnc2ccccn12,7.89
CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.88
CNC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.88
CNC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.88
O[C@H](c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1,7.88
O[C@@H](c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1,7.88
O=S(=O)(c1ccc(F)cc1)N(CCCN1CCN(c2ccccc2)CC1)CC1CCCCC1,7.88
O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)CC1CCCCC1,7.88
Cc1cccc(N2CCN(CCCNC(=O)c3cn(-c4ccccc4)c(-c4ccccc4)n3)CC2)c1C,7.88
COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,7.86
CC1(C)CCC(Oc2cc(F)c(CNC(=O)[C@@H]3CCCN3)cc2F)CC1,7.86
Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C)CC1,7.86
COc1cc(CCNCc2ccc(C)cc2)c(OC)cc1Br,7.85
CN1CCCC[C@H]1c1c(-c2ccccc2)[nH]c2ccccc12,7.85
Nc1cccc(-c2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2)n1,7.85
O=C(N[C@H]1CCN(Cc2ccc(F)cc2)C1)c1ccc(-c2cccs2)cc1,7.85
O=S(=O)(c1cccc(F)c1)N1CCC(CCc2ccc(F)cc2F)CC1,7.85
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,7.85
Cc1c(OCCCCN2CCN(c3cccc4cc(F)ccc34)CC2)ccc2c1C(=O)NC2,7.85
Cc1ccc(C2=CC(NC(C)(C)C)=NCCN2)c(F)c1,7.85
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1,7.85
O=C(CCCN1CC[C@H]2c3cccc4c3N(CCO4)[C@H]2CC1)c1ccc(F)cc1,7.85
CCCCN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,7.85
CC(=O)c1cccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)c1,7.84
CCC(C)(CC)NC1=NCCNC(c2ccccc2F)=C1,7.84
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@@H](O)CC3)CC1,7.83
O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21,7.83
CNCCC=C1c2ccccc2CCc2ccccc21,7.82
Nc1ccc(F)cc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,7.82
CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,7.82
COc1cc(CCNCc2ccc(Cl)cc2)c(OC)cc1Br,6.96
Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,7.82
CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,7.82
Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)c1,7.82
c1ccc2c(N3CCN(CCc4ccc5nc[nH]c5c4)CC3)cccc2c1,7.82
Fc1ccc(F)c(CO[C@H]2CCc3ccc(N4CCNCC4)nc32)c1,5.82
CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(F)c3)cc2-c2ccnn2C)CC1,7.82
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(OC)cc1,7.82
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1,7.82
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc(=O)[nH]2)cc1,7.81
O=C(NC[C@@H](O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,7.81
O=C(NC[C@H](O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,7.81
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,7.8
COc1ccc(CNCCc2c[nH]c3ccc(OC)cc23)cc1,7.0
NC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.8
NC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.8
NC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.8
NC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.8
Fc1ccc(CCN2CCC3(C=Cc4cc(F)ccc4O3)CC2)c(F)c1,7.8
O=C1c2ccc(Cl)cc2CCC12CCN(CCc1ccccc1)CC2,7.8
COc1cc(CCN(C)C)c(OC)cc1Br,7.8
COc1cc(CCNCc2ccc(N)cc2)c(OC)cc1Br,7.8
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.03
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1,7.43
C[C@@H]1CNCCc2cc(Cl)c(Cl)cc21,7.8
C[C@H]1CNCCc2cc(Cl)c(Cl)cc21,7.8
O=C(N[C@H]1CCN(Cc2ccc(F)c(F)c2)C1)c1ccc(-c2cccs2)cc1,7.8
C[C@@H]1CNCCN1c1ccc2c(n1)[C@@H](OCc1cc(F)ccc1F)CC2,5.85
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@@H]2O1,7.8
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@@H]2O1,7.8
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)nc2N1,7.8
O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2cc(-c3ccccc3)ccc21,7.8
O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2cc(-c3ccccc3)ccc21,7.8
OCc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,7.8
C[C@@H]1CCC[C@H](C)N1CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,7.79
COc1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3OC)CC2)CC2CCCCC2)cc1,7.79
Cc1c(OCCCN2CCN(c3cccc4cccc(F)c34)CC2)ccc2c1C(=O)NC2,7.79
Cc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4n3)CC2)c1,7.77
Cc1nn(C[C@H](C)N)c2c1ccc1occc12,7.77
CCCn1c(-c2ccccc2)cc(C(=O)N(C)CCCN2CCN(c3cccc(C)c3C)CC2)c1C,7.77
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)cc21,7.77
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(F)c(Cl)c1,7.77
CN1CCN2c3c(cccc31)[C@H]1CCN(CCCC(=O)c3ccc(F)cc3)CC[C@H]12,7.77
O=C(NCCCCN1CCN(c2ccc(O)cc2)CC1)c1cc2ccccc2cn1,7.77
CN1CCN(C[C@H]2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1,7.76
Cn1ncc2c1C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,7.76
Cn1ncc2c1C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,7.76
Cc1noc2c1C(=O)C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2,7.76
Cc1noc2c1C(=O)C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2,7.76
O=C1Nc2ccccc2[C@@H]1CCCCN1CCN(c2ccc(Cl)cc2)CC1,7.76
O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2oc(-c3ccccc3)cc21,7.76
O=C1Nc2ccccc2[C@H]1CCCCN1CCN(c2ccc(Cl)cc2)CC1,7.76
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@@H](O)CCC3)CC1,7.75
Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCNCC1,7.75
Fc1ccc(Nc2nc(N3CCN(c4ccc(F)cc4)CC3)nc3[nH]ncc23)cc1,7.75
c1ccc2c(c1)cc1n2CCNCC1,7.74
CNCCCC12CCC(c3ccccc31)c1ccccc12,7.74
Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1,7.74
c1ccc(-c2[nH]c3ccccc3c2[C@H]2CNCCO2)cc1,7.74
c1ccc(-c2[nH]c3ccccc3c2[C@@H]2CNCCO2)cc1,7.74
Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1,7.74
Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2)ccc1OCCN1CCOCC1,7.74
Cn1cc(Br)c(C(=O)N2CCN(CCc3ccccc3F)CC2)n1,7.74
O=C(c1cnn2c1CCCC2)N1CCN(CCc2ccc(F)cc2F)CC1,7.74
CC(C)(C)NC1=NCCNC(c2ccccc2F)=C1,7.74
CN1CCN2c3c(cccc31)[C@@H]1CN(CCCc3n[nH]c4cc(F)ccc34)CC[C@@H]12,7.74
O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1cc2ccccc2o1,7.74
NCCc1c[nH]c2c(Cl)cccc12,7.73
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@H](O)CC3)CC1,7.73
O=C(CN1CCN(C(=O)c2n[nH]cc2Cl)CC1)c1ccc(F)cc1,7.73
Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,7.73
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,7.72
C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,7.72
C[C@H](N)Cc1c[nH]c2ccccc12,7.72
C[C@@H](N)Cc1c[nH]c2ccccc12,7.72
Cn1c2c(c3ccccc31)CCNCC2,7.72
Cc1c(Cl)ccc2c1N1[C@H](CNC[C@H]1C)C2,7.72
O=S(=O)(c1ccc(F)cc1)c1ccc(CCc2ccc(F)cc2)cn1,7.72
O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCNC3CCCC3)c12,7.72
O=S(=O)(NCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccc2ccccc2c1,7.72
Cn1ncc(Br)c1-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,7.72
Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4ccccc4)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C,7.72
COc1ccc(-n2cc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)nc2-c2ccccc2)cc1,7.72
O=C1c2cc([N+](=O)[O-])ccc2CC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,7.72
O=C1c2cc([N+](=O)[O-])ccc2CC[C@@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,7.72
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,7.66
CC[C@@]1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21,7.71
CC[C@]1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21,7.71
COc1ccc(S(=O)(=O)N(CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)CC2CCCCC2)cc1,7.71
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1F,7.71
O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,7.7
NCC1c2ccccc2Cc2ccccc21,7.7
c1ccc(CN2CCC[C@@H](c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,7.7
c1ccc(CN2CCC[C@H](c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,7.7
CCN(CC)c1nc2c(c(-c3ccc(C)cc3)n1)CNCC2,7.7
Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CNCC3)cc1,7.7
O=C(O)C[C@H]1CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.7
O=C(O)[C@H]1CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.7
O=C1NCc2ccc(OCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc21,7.7
Cc1c(Cl)cccc1N1CCN(C[C@@H](O)CNC(=O)c2nc(-c3ccccc3)n(-c3ccc(F)cc3)c2C)CC1,7.57
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)cn1-c1ccc(Cl)cc1,7.7
COc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2C)cc1,7.7
Clc1ccc(N2CCN(CCCOc3ccccc3)CC2)cc1,7.7
CN(C)[C@@H]1Cc2ccccc2[C@@H](C2CCCCC2)C1,7.7
CN(C)[C@@H]1Cc2ccccc2[C@@H](c2cccc(Br)c2)C1,7.7
O=C(O)C[C@@H]1CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.7
Cc1nc2c(o1)C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,7.7
Cc1nc2c(o1)C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,7.7
O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,7.7
O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,7.7
O=C(O)[C@@H]1CCN([C@@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.7
O=C(O)[C@@H]1CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.7
O=C(O)C[C@@H]1CCN([C@H]2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.7
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,6.97
c1cc2c(nc1N1CCNCC1)CCCC2,5.66
COc1ccc2c3c(ccc2c1)Cc1ccccc1[C@H]3CN,7.68
COc1ccc2c3c(ccc2c1)Cc1ccccc1[C@@H]3CN,7.68
Cc1[nH]c(-c2ccccn2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.68
COc1ccc(-n2c(-c3ccccc3)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4C)CC3)c2C)cc1,7.68
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1F,7.68
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,7.68
CC(C)(C)NC1=NCCNC(c2ccc(F)cc2)=C1,7.68
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,7.66
O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,7.66
CN(C)CCCC1c2ccccc2Cc2ccccc21,7.66
C[C@@H]1CNCCc2cc(OCc3ccccc3)c(Br)cc21,7.66
C[C@H]1CNCCc2cc(OCc3ccccc3)c(Br)cc21,7.66
Cc1ccc2c(c1)N1[C@@H](CNC[C@H]1C)C2,7.66
COc1ccc2c(c1)[C@H]1O[C@H](CN(C)C)C[C@H]1c1ccccc1O2,7.66
O=C(N[C@H]1CCN(Cc2ccc(Cl)c(Cl)c2)C1)c1ccc(-c2cccs2)cc1,7.66
COc1cccc(CN2CC[C@H](NC(=O)c3ccc(-c4cccs4)cc3)C2)c1,7.66
O=S(=O)(c1ccc(F)cc1)N1CC=C(CCc2ccc(F)cc2F)CC1,7.66
CCOC(=O)c1oc2c(c1C)C(=O)C[C@H](CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2,7.66
Cc1c(C(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)cc(-c2ccccc2)n1C,7.66
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2cccnc2c1,7.66
CCc1cccc2c1C(=O)N1CCNC[C@H]1C2,7.66
CN(C)C(=O)N[C@H]1CC[C@@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.66
O=C(NCCCCN1CCN(c2ccccc2)CC1)[C@@H]1CCc2ccccc2N1,7.66
CCOC(=O)c1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,7.66
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccc(-c4ccccc4)cc3N2O1,7.65
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccc(-c4ccccc4)cc3N2O1,7.65
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccc(-c4ccccc4)cc3N2O1,7.65
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.64
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.64
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.64
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,7.64
COc1cc(CCNCCCc2ccccc2)c(OC)cc1Br,7.64
Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1O,7.64
O=S(=O)(c1ccc(F)cc1)c1ccc(CCc2ccc(F)cc2)nc1,7.64
CCCCCOc1ccc2c(c1)Cc1ccccc1[C@@H]2CN,7.64
CCCCCOc1ccc2c(c1)Cc1ccccc1[C@H]2CN,7.64
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)cc(-c2ccccc2)n1-c1ccc(F)cc1,7.64
COc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(Cl)c4C)CC3)c2C)cc1,7.64
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ncccc2c1,7.64
O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,7.63
O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2ncncc21,7.63
O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2ncncc21,7.63
Nc1ccc2c(c1)C(=O)[C@@H](CCN1CCC(C(=O)c3ccc(F)cc3O)CC1)CC2,7.63
CN(C)CCc1c[nH]c2cccc(O)c12,7.62
CN(C)C[C@@H]1C[C@H]2c3ccccc3Cc3c(F)cccc3N2O1,7.62
CN(C)C[C@H]1C[C@H]2c3ccccc3Cc3c(F)cccc3N2O1,7.62
CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3c(F)cccc3N2O1,7.62
CN(C)C[C@H]1C[C@@H]2c3ccccc3Cc3c(F)cccc3N2O1,7.62
CN1CCN(c2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)CC1,7.62
O=S(=O)(c1ccc(F)cc1)N1CCC(F)(CCc2ccc(F)cc2F)CC1,7.62
COc1ccc(-n2c(-c3ccccc3)nc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)c2C)cc1,7.62
Cc1c(C(=O)NC[C@H](O)CN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1,7.62
Cc1c(C(=O)NC[C@@H](O)CN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1,7.62
CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1,7.62
O=C1NCc2cc(Cl)c(OCCCCN3CCN(c4cccc5ccccc45)CC3)cc21,7.61
c1ccc2c(c1)Cc1ccccc1N1O[C@@H](CN3CCCC3)C[C@@H]21,7.6
c1ccc2c(c1)Cc1ccccc1N1O[C@H](CN3CCCC3)C[C@H]21,7.6
c1ccc2c(c1)Cc1ccccc1N1O[C@@H](CN3CCCC3)C[C@H]21,7.6
C[C@@H]1C[C@H]2CNC[C@H]2N1c1nccc(C(F)(F)F)n1,7.6
O=S(=O)(c1ccccc1)n1cc(Cl)c2cc3c(cc21)CCNCC3,7.6
O=C(O)C1=CCN([C@H]2CC[C@@]3(Cc4ccccc4Oc4ccccc43)C2)CC1,7.6
O=C(O)C1=CCN([C@@H]2CC[C@@]3(Cc4ccccc4Oc4ccccc43)C2)CC1,7.6
O=C(O)C1=CCN([C@@H]2CC[C@]3(Cc4ccccc4Oc4ccccc43)C2)CC1,7.6
O=C1NCc2ccc(OCCCN3CCN(c4cccc5c4OCCC5)CC3)cc21,7.6
O=C1NCc2cc(Cl)c(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,7.6
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,7.6
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,7.59
O=C1NCCN1CCN1CCC[C@@H](c2c(-c3ccccc3)[nH]c3ccccc23)C1,7.59
O=C1NCCN1CCN1CCC[C@H](c2c(-c3ccccc3)[nH]c3ccccc23)C1,7.59
COC(=O)c1coc2c1C(=O)C[C@H](CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2,7.59
COC(=O)c1coc2c1C(=O)C[C@@H](CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2,7.59
CCCn1c(C)nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,7.59
Fc1ccc(SCCCN2CCN(c3ccccn3)CC2)cc1,7.59
Cc1cccc(S(=O)(=O)NCCCCN2CCN(c3noc4ccccc34)CC2)c1,7.59
O=C(c1ccc(F)cc1)C1CCN(CC[C@@H]2CCc3occc3C2=O)CC1,7.58
O=C(c1ccc(F)cc1)C1CCN(CC[C@H]2CCc3occc3C2=O)CC1,7.58
COc1cc(CCNCCCCc2ccccc2)c(OC)cc1Br,7.0
Cc1c(Cl)cccc1N1CCN(C[C@H](O)CNC(=O)c2nc(-c3ccccc3)n(-c3ccc(F)cc3)c2C)CC1,7.02
CCc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,7.57
Fc1ccc(Nc2nc(N3CCN(c4ccccc4)CC3)nc3[nH]ncc23)cc1,7.57
Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)n1,7.57
Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4ccccc4)n(-c4ccc(F)cc4)c3C)CC2)c1C,7.56
c1ccc(CN2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,7.55
CN1CCc2cc3ccccc3n2CC1,7.55
O=S(=O)(c1ccc(F)cc1)c1ccc(/C=C/c2ccc(F)cc2)cn1,7.55
Cc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,7.55
COc1cccc(C(=O)Nc2ccc(OCCN3CCN(S(C)(=O)=O)CC3)c(-c3ccnn3C)c2)c1,7.55
Cn1cc(C(F)(F)F)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,7.55
Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(-c3ccc4c(c3)OCCO4)c2C)CC1,7.55
Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)n1,7.55
O[C@@H](CCc1ccccc1)CN1CCC2(CCc3cc(F)ccc3O2)CC1,7.51
O[C@H](CCc1ccccc1)CN1CCC2(CCc3cc(F)ccc3O2)CC1,7.51
O=Cc1c2n(c3ccccc13)CCNCC2,7.54
C[C@H](N)Cn1ccc2cc(Cl)c3ncccc3c21,7.54
O=S(=O)(c1cccc2cccnc12)N(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)CC1CCCCC1,7.54
Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(C)n(-c3ccccc3Cl)c2C)CC1,7.54
O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2cccnc12,7.54
CN1CCN(c2nc(Nc3ccc(Cl)cc3)c3cn[nH]c3n2)CC1,7.54
NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,7.54
Cc1cc2c(cc1OCCCCN1CCN(c3cccc4cc(F)ccc34)CC1)C(=O)NC2,7.53
Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4ccccc4)n(-c4ccccc4)c3C)CC2)c1C,7.53
CCN1CCc2cc3ccccc3n2CC1,7.52
COc1ccc2[nH]cc(CCNCc3ccc(C)cc3)c2c1,6.96
COc1cc2c(cc1Br)[C@H](C)CNCC2,7.1
Cn1ncc2c1C[C@H](CN1CCC(C(=O)c3ccc(F)cc3)CC1)CC2=O,7.52
Cn1ncc2c1C[C@@H](CN1CCC(C(=O)c3ccc(F)cc3)CC1)CC2=O,7.52
Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1Cl,7.52
CN(C)[C@@H]1Cc2ccccc2[C@@H](C2CCCCCCC2)C1,7.52
C[C@H](N)Cn1ccc2ccc3ncccc3c21,7.51
COc1ccc2[nH]cc([C@@H]3C[C@@H]3N)c2c1,7.51
COc1ccc2[nH]cc([C@H]3C[C@@H]3N)c2c1,7.51
